,dayl,prcp,srad,swe,tmax,tmin,vp,TM
8262,47347.2,14.29,297.56,0.0,33.05,21.18,2508.64,2002-08-15
8263,47347.2,3.95,372.81,0.0,33.46,21.08,2492.99,2002-08-16
8264,47347.2,0.0,427.11,0.0,33.74,20.47,2395.52,2002-08-17
8265,47001.59,0.0,435.0,0.0,34.91,20.97,2475.39,2002-08-18
8266,47001.59,6.69,325.01,0.0,35.04,21.15,2504.79,2002-08-19
8267,47001.59,11.95,314.32,0.0,33.79,20.78,2445.33,2002-08-20
8268,46674.98,9.74,328.37,0.0,33.59,20.23,2358.27,2002-08-21
8269,46656.03,0.0,412.7,0.0,33.58,20.75,2440.17,2002-08-22
8270,46656.03,0.0,398.65,0.0,34.66,22.07,2651.69,2002-08-23
8271,46353.22,0.0,391.33,0.0,35.26,22.76,2761.24,2002-08-24
8272,46310.41,0.0,387.91,0.0,35.52,23.0,2800.11,2002-08-25
8273,46310.41,5.24,294.34,0.0,33.52,22.49,2718.67,2002-08-26
8274,46039.14,15.82,264.99,0.0,31.31,20.9,2464.56,2002-08-27
8275,45964.79,0.0,329.63,0.0,30.53,21.04,2485.72,2002-08-28
8276,45964.79,0.0,321.33,0.0,30.17,21.01,2481.61,2002-08-29
8277,45662.0,0.08,263.35,0.0,28.62,21.41,2545.89,2002-08-30
8278,45619.19,14.48,188.01,0.0,28.37,21.6,2576.29,2002-08-31
8279,45619.19,0.0,262.98,0.0,27.5,20.55,2408.63,2002-09-01
8280,45292.54,0.0,316.12,0.0,29.06,20.46,2393.07,2002-09-02
8281,45273.6,0.0,352.78,0.0,30.51,20.57,2412.01,2002-09-03
8282,45273.6,0.0,414.14,0.0,32.21,19.63,2287.46,2002-09-04
8283,44927.98,0.0,439.85,0.0,33.97,19.67,2292.44,2002-09-05
8284,44927.98,0.0,411.36,0.0,33.74,20.78,2444.31,2002-09-06
8285,44927.98,0.0,367.64,0.0,32.62,21.67,2586.5,2002-09-07
8286,44582.41,0.0,406.5,0.0,31.62,19.38,2251.95,2002-09-08
8287,44582.41,0.0,423.69,0.0,32.45,19.24,2237.68,2002-09-09
8288,44582.41,0.0,480.15,0.0,33.72,16.7,1894.8,2002-09-10
8289,44236.79,0.0,481.23,0.0,35.81,17.62,2019.1,2002-09-11
8290,44236.79,0.0,451.29,0.0,35.86,19.59,2281.22,2002-09-12
8291,44236.79,0.0,391.82,0.0,33.96,21.27,2523.33,2002-09-13
8292,43891.19,14.77,190.65,0.0,27.85,20.94,2469.98,2002-09-14
8293,43891.19,64.87,211.22,0.0,27.94,20.28,2364.38,2002-09-15
8294,43891.19,1.16,350.66,0.0,30.31,19.51,2270.62,2002-09-16
8295,43545.61,0.0,372.33,0.0,31.93,20.64,2421.95,2002-09-17
8296,43545.61,13.07,257.16,0.0,32.18,21.97,2634.85,2002-09-18
8297,43545.61,0.0,348.83,0.0,31.18,20.94,2470.46,2002-09-19
8298,43199.99,0.0,325.81,0.0,30.81,21.47,2555.37,2002-09-20
8299,43199.99,4.25,248.46,0.0,31.02,21.62,2579.73,2002-09-21
8300,42854.38,0.0,324.08,0.0,30.26,21.11,2498.02,2002-09-22
8301,42854.38,0.0,334.07,0.0,30.41,20.91,2465.9,2002-09-23
8302,42854.38,0.0,318.08,0.0,29.91,21.05,2487.77,2002-09-24
8303,42508.81,7.65,134.57,0.0,24.68,20.27,2371.1,2002-09-25
8304,42508.81,5.27,158.28,0.0,24.45,19.31,2241.09,2002-09-26
8305,42508.81,12.96,165.99,0.0,27.2,21.61,2578.21,2002-09-27
8306,42163.18,0.0,295.55,0.0,26.02,18.5,2120.0,2002-09-28
8307,42163.18,0.0,326.56,0.0,27.42,18.7,2151.94,2002-09-29
8308,42163.18,0.0,303.98,0.0,28.05,19.88,2310.43,2002-09-30
8309,41817.59,0.0,327.02,0.0,28.73,19.62,2289.54,2002-10-01
8310,41817.59,0.0,350.93,0.0,30.54,20.11,2339.78,2002-10-02
8311,41817.59,0.0,377.84,0.0,30.83,19.02,2204.49,2002-10-03
8312,41471.98,0.0,349.11,0.0,29.8,19.43,2268.02,2002-10-04
8313,41471.98,0.0,347.31,0.0,30.79,20.3,2368.39,2002-10-05
8314,41471.98,0.0,384.03,0.0,32.37,19.66,2291.42,2002-10-06
8315,41126.38,9.29,272.4,0.0,31.85,20.2,2356.19,2002-10-07
8316,41126.38,9.39,307.84,0.0,30.21,17.95,2061.02,2002-10-08
8317,41124.48,0.0,371.47,0.0,27.42,16.18,1833.63,2002-10-09
8318,40780.79,0.0,300.14,0.0,24.41,16.46,1864.82,2002-10-10
8319,40780.79,0.0,308.96,0.0,26.97,18.58,2142.13,2002-10-11
8320,40737.97,0.0,360.99,0.0,29.67,18.76,2166.38,2002-10-12
8321,40435.2,2.79,286.73,0.0,28.76,19.36,2250.11,2002-10-13
8322,40435.2,6.22,254.7,0.0,25.42,16.29,1848.2,2002-10-14
8323,40392.38,27.75,242.59,0.0,20.84,12.45,1437.32,2002-10-15
8324,40089.58,20.07,140.56,0.0,16.13,11.88,1390.28,2002-10-16
8325,40089.58,0.0,425.88,0.0,20.48,6.99,998.84,2002-10-17
8326,40046.77,0.0,439.08,0.0,21.45,6.06,924.91,2002-10-18
8327,39744.01,0.0,440.05,0.0,23.33,6.61,969.46,2002-10-19
8328,39744.01,0.0,416.1,0.0,25.73,10.49,1278.94,2002-10-20
8329,39725.06,3.09,290.74,0.0,26.19,14.64,1665.06,2002-10-21
8330,39398.37,11.29,219.79,0.0,24.84,16.29,1843.57,2002-10-22
8331,39398.37,0.0,318.49,0.0,24.83,15.17,1726.36,2002-10-23
8332,39398.37,16.45,122.76,0.0,18.32,14.14,1614.62,2002-10-24
8333,39052.8,2.28,161.54,0.0,19.6,14.9,1696.5,2002-10-25
8334,39052.8,0.42,148.32,0.0,19.9,16.02,1807.55,2002-10-26
8335,39052.8,3.22,107.96,0.0,20.83,17.21,1953.58,2002-10-27
8336,38768.42,4.73,115.24,0.0,22.63,18.46,2116.45,2002-10-28
8337,38707.2,0.18,265.78,0.0,27.2,19.1,2215.54,2002-10-29
8338,38707.2,3.78,208.79,0.0,25.63,17.21,1962.75,2002-10-30
8339,38594.02,0.0,395.0,0.0,23.62,8.1,1087.61,2002-10-31
8340,38361.61,0.0,398.78,0.0,20.7,5.04,881.83,2002-11-01
8341,38361.61,0.0,392.56,0.0,19.29,4.24,822.76,2002-11-02
8342,38359.71,0.0,344.99,0.0,17.83,6.44,955.72,2002-11-03
8343,38042.96,2.38,224.93,0.0,16.85,9.55,1203.83,2002-11-04
8344,38015.99,4.12,128.45,0.0,17.36,12.63,1456.38,2002-11-05
8345,38015.99,17.49,244.42,0.0,22.9,11.84,1387.83,2002-11-06
8346,37902.82,0.0,379.86,0.0,18.13,3.6,797.11,2002-11-07
8347,37670.39,0.0,385.95,0.0,18.5,2.69,737.63,2002-11-08
8348,37670.39,0.0,380.6,0.0,21.26,4.81,864.24,2002-11-09
8349,37670.39,12.77,230.88,0.0,23.68,12.55,1444.37,2002-11-10
8350,37511.89,10.43,182.87,0.0,26.43,17.97,2063.87,2002-11-11
8351,37324.8,58.7,184.1,0.0,22.56,14.44,1645.21,2002-11-12
8352,37324.8,4.42,249.94,0.0,16.6,5.16,885.86,2002-11-13
8353,37324.8,0.0,369.78,0.0,16.88,1.04,653.77,2002-11-14
8354,37211.61,0.0,358.34,0.0,18.49,2.97,756.51,2002-11-15
8355,36983.0,13.67,237.36,0.0,19.96,7.65,1051.8,2002-11-16
8356,36979.2,9.72,207.52,0.0,14.05,4.63,852.45,2002-11-17
8357,36979.2,0.0,336.3,0.0,12.17,-0.63,583.07,2002-11-18
8358,36960.25,0.0,355.43,0.0,16.81,1.36,668.75,2002-11-19
8359,36777.5,1.92,273.24,0.0,17.74,6.7,975.73,2002-11-20
8360,36633.61,0.0,270.45,0.0,19.64,9.79,1223.17,2002-11-21
8361,36633.61,0.0,320.11,0.0,19.15,6.04,937.98,2002-11-22
8362,36633.61,0.0,344.8,0.0,13.37,-1.72,542.51,2002-11-23
8363,36614.66,0.0,354.04,0.0,16.12,-1.33,560.0,2002-11-24
8364,36431.9,0.0,355.27,0.0,18.5,-0.5,597.59,2002-11-25
8365,36291.81,0.0,345.42,0.0,18.99,0.69,640.0,2002-11-26
8366,36288.0,0.0,325.09,0.0,18.79,2.42,726.82,2002-11-27
8367,36288.0,0.0,337.21,0.0,15.64,-2.23,520.0,2002-11-28
8368,36288.0,0.0,310.59,0.0,11.92,-3.01,480.0,2002-11-29
8369,36245.19,0.0,311.2,0.0,15.44,-0.01,608.72,2002-11-30
8370,36129.52,0.0,311.25,0.0,15.55,-0.05,607.56,2002-12-01
8371,36003.62,0.0,305.15,0.0,11.7,-3.06,484.6,2002-12-02
8372,35946.2,0.0,325.97,0.0,15.9,-1.85,532.74,2002-12-03
8373,35942.39,0.0,307.09,0.0,18.29,1.91,701.11,2002-12-04
8374,35942.39,5.85,147.52,0.0,10.3,1.76,692.93,2002-12-05
8375,35942.39,2.33,157.88,0.0,8.83,1.42,674.5,2002-12-06
8376,35942.39,0.0,306.05,0.0,12.5,-3.43,472.9,2002-12-07
8377,35923.45,0.0,309.29,0.0,14.0,-2.5,509.46,2002-12-08
8378,35868.04,0.0,256.15,0.0,13.09,1.06,644.71,2002-12-09
8379,35783.88,0.0,143.88,0.0,10.99,4.92,872.63,2002-12-10
8380,35740.7,10.41,54.64,0.0,8.41,5.66,916.74,2002-12-11
8381,35658.0,0.0,99.95,0.0,9.03,5.04,882.27,2002-12-12
8382,35623.75,25.87,89.83,0.0,10.34,5.5,912.13,2002-12-13
8383,35600.59,0.0,230.99,0.0,13.85,3.76,800.32,2002-12-14
8384,35596.79,0.0,241.0,0.0,8.74,-1.5,560.0,2002-12-15
8385,35596.79,0.0,318.6,0.0,15.85,-1.45,560.0,2002-12-16
8386,35596.79,0.0,317.78,0.0,18.15,0.21,616.98,2002-12-17
8387,35596.79,0.0,297.12,0.0,17.28,1.79,703.13,2002-12-18
8388,35596.79,1.68,202.83,0.0,17.1,7.68,1054.64,2002-12-19
8389,35596.79,31.57,193.29,0.0,21.45,8.74,1139.23,2002-12-20
8390,35596.79,0.0,302.04,0.0,14.92,-0.86,573.65,2002-12-21
8391,35596.79,0.0,298.89,0.0,16.81,1.02,648.87,2002-12-22
8392,35596.79,0.0,293.62,0.0,20.72,4.87,867.94,2002-12-23
8393,35596.79,15.92,162.13,0.0,18.51,8.62,1129.87,2002-12-24
8394,35596.79,39.67,222.53,0.0,18.4,3.07,762.05,2002-12-25
8395,35596.79,0.0,244.86,0.0,7.9,-2.56,508.3,2002-12-26
8396,35600.59,0.0,273.31,0.0,8.87,-3.29,480.1,2002-12-27
8397,35623.75,0.0,307.74,0.0,12.07,-3.03,480.38,2002-12-28
8398,35658.0,0.0,323.54,0.0,16.0,-1.49,560.0,2002-12-29
8399,35697.59,0.0,326.88,0.0,17.44,-0.83,573.22,2002-12-30
8400,35783.88,0.0,290.12,0.0,17.2,3.14,770.37,2002-12-31
8401,35829.19,20.71,125.76,0.0,18.08,10.6,1288.07,2003-01-01
8402,35899.58,1.3,132.2,0.0,15.02,9.06,1165.0,2003-01-02
8403,35940.49,3.99,206.32,0.0,16.93,3.51,787.58,2003-01-03
8404,35942.39,0.0,211.17,0.0,6.29,-2.62,510.31,2003-01-04
8405,35942.39,0.0,302.22,0.0,12.61,-2.47,519.04,2003-01-05
8406,35942.39,0.0,313.34,0.0,16.54,0.03,602.28,2003-01-06
8407,35942.39,0.0,307.17,0.0,13.04,-2.35,519.87,2003-01-07
8408,35969.37,0.0,308.53,0.0,13.46,-1.97,522.86,2003-01-08
8409,36086.32,0.0,320.48,0.0,18.65,1.51,680.48,2003-01-09
8410,36213.67,0.0,284.27,0.0,20.58,6.56,965.18,2003-01-10
8411,36286.1,0.0,318.36,0.0,14.95,-1.24,561.66,2003-01-11
8412,36288.0,0.0,227.87,0.0,9.11,-0.42,592.42,2003-01-12
8413,36288.0,0.0,136.81,0.0,5.48,0.16,615.42,2003-01-13
8414,36288.0,0.0,295.25,0.0,11.02,-2.5,519.88,2003-01-14
8415,36349.18,0.0,325.17,0.0,14.35,-1.84,532.49,2003-01-15
8416,36520.41,0.0,330.86,0.0,12.2,-4.14,444.73,2003-01-16
8417,36633.61,2.56,273.89,0.0,12.16,-2.37,516.79,2003-01-17
8418,36633.61,0.0,312.9,0.0,5.06,-8.9,314.33,2003-01-18
8419,36633.61,0.0,305.78,0.0,6.07,-7.33,354.48,2003-01-19
8420,36660.57,0.0,325.37,0.0,12.01,-3.22,478.95,2003-01-20
8421,36866.02,0.0,322.73,0.0,18.69,3.12,763.2,2003-01-21
8422,36979.2,0.05,225.74,0.0,19.28,9.8,1224.29,2003-01-22
8423,36979.2,6.97,250.26,0.0,13.19,-1.72,541.07,2003-01-23
8424,36979.2,0.0,320.31,0.0,2.05,-11.54,251.02,2003-01-24
8425,37079.99,0.0,333.48,0.0,4.65,-9.91,280.0,2003-01-25
8426,37305.85,0.0,292.35,0.0,7.9,-3.96,453.59,2003-01-26
8427,37324.8,0.0,317.16,0.0,10.67,-2.76,498.7,2003-01-27
8428,37324.8,0.0,363.18,0.0,12.65,-4.62,439.91,2003-01-28
8429,37386.02,0.0,368.53,0.0,17.36,-0.91,571.86,2003-01-29
8430,37651.44,11.79,242.57,0.0,21.18,6.9,992.12,2003-01-30
8431,37670.39,5.76,200.59,0.0,17.59,6.83,986.88,2003-01-31
8432,37670.39,0.0,271.29,0.0,15.23,4.45,839.72,2003-02-01
8433,37771.18,0.0,360.41,0.0,17.89,1.0,640.0,2003-02-02
8434,38014.09,0.0,362.16,0.0,21.44,3.79,803.86,2003-02-03
8435,38015.99,4.84,225.59,0.0,20.77,7.97,1077.6,2003-02-04
8436,38015.99,0.0,359.97,0.0,14.88,-1.14,565.25,2003-02-05
8437,38203.1,1.61,284.92,0.0,13.35,1.44,675.14,2003-02-06
8438,38361.61,13.84,97.79,0.0,8.15,3.79,803.98,2003-02-07
8439,38361.61,0.0,237.52,0.0,8.87,0.72,640.33,2003-02-08
8440,38388.57,0.0,311.47,0.0,12.34,0.93,651.32,2003-02-09
8441,38705.3,5.34,216.86,0.0,14.11,3.86,805.51,2003-02-10
8442,38707.2,0.0,398.01,0.0,15.26,-2.01,527.96,2003-02-11
8443,38707.2,0.0,396.48,0.0,16.47,-0.98,562.05,2003-02-12
8444,38978.47,0.0,411.35,0.0,19.23,-0.11,602.34,2003-02-13
8445,39052.8,0.0,398.28,0.0,19.39,1.63,690.49,2003-02-14
8446,39052.8,0.0,367.58,0.0,22.15,6.69,974.84,2003-02-15
8447,39196.67,24.91,260.64,0.0,24.05,11.05,1323.91,2003-02-16
8448,39398.37,27.11,271.95,0.0,17.17,3.04,761.84,2003-02-17
8449,39398.37,1.02,197.39,0.0,8.15,1.57,687.13,2003-02-18
8450,39459.59,0.0,354.22,0.0,12.72,0.01,601.63,2003-02-19
8451,39744.01,0.0,400.3,0.0,18.52,2.49,726.53,2003-02-20
8452,39744.01,0.0,320.77,0.0,19.5,8.03,1082.27,2003-02-21
8453,39747.81,16.86,224.57,0.0,21.06,10.58,1286.31,2003-02-22
8454,40089.58,20.16,310.18,0.0,21.88,4.88,870.34,2003-02-23
8455,40089.58,0.0,399.16,0.0,17.61,2.44,722.47,2003-02-24
8456,40089.58,0.0,410.16,0.0,21.56,5.14,891.36,2003-02-25
8457,40435.2,0.0,362.08,0.0,19.82,6.76,980.85,2003-02-26
8458,40435.2,17.29,208.7,0.0,16.64,7.72,1057.69,2003-02-27
8459,40435.2,2.61,195.52,0.0,12.56,6.12,933.23,2003-02-28
8460,40780.79,12.8,230.65,0.0,16.03,6.54,964.52,2003-03-01
8461,40780.79,12.08,116.05,0.0,12.39,8.11,1089.07,2003-03-02
8462,40780.79,0.0,377.82,0.0,15.63,3.55,788.99,2003-03-03
8463,41126.38,6.73,245.34,0.0,14.12,4.48,843.59,2003-03-04
8464,41126.38,3.0,193.77,0.0,15.63,8.58,1126.04,2003-03-05
8465,41126.38,3.87,316.83,0.0,23.36,12.28,1422.3,2003-03-06
8466,41471.98,14.01,271.08,0.0,22.06,11.12,1329.35,2003-03-07
8467,41471.98,7.82,267.51,0.0,19.05,8.71,1136.95,2003-03-08
8468,41475.78,0.0,346.98,0.0,20.34,10.2,1255.72,2003-03-09
8469,41817.59,0.82,435.98,0.0,22.64,6.54,965.58,2003-03-10
8470,41817.59,0.0,473.86,0.0,23.01,5.29,892.59,2003-03-11
8471,41961.48,0.0,472.99,0.0,23.79,5.92,931.41,2003-03-12
8472,42163.18,6.04,329.26,0.0,27.1,11.78,1382.35,2003-03-13
8473,42163.18,7.49,313.69,0.0,27.36,13.07,1499.12,2003-03-14
8474,42508.81,7.85,267.18,0.0,21.56,11.19,1335.34,2003-03-15
8475,42508.81,2.07,206.33,0.0,16.25,10.6,1287.99,2003-03-16
8476,42508.81,12.25,219.93,0.0,19.01,11.44,1355.5,2003-03-17
8477,42854.38,7.15,163.14,0.0,18.4,13.08,1499.59,2003-03-18
8478,42854.38,6.28,242.86,0.0,23.15,14.7,1674.26,2003-03-19
8479,42854.38,36.12,284.08,0.0,26.63,15.85,1796.93,2003-03-20
8480,43199.99,0.0,456.73,0.0,26.87,12.4,1439.15,2003-03-21
8481,43199.99,0.0,494.22,0.0,24.91,8.41,1112.98,2003-03-22
8482,43199.99,0.0,484.04,0.0,23.38,8.06,1084.57,2003-03-23
8483,43545.61,0.0,510.19,0.0,23.85,6.27,944.35,2003-03-24
8484,43545.61,0.0,515.8,0.0,25.11,6.81,984.61,2003-03-25
8485,43545.61,0.0,489.01,0.0,25.72,9.68,1214.08,2003-03-26
8486,43891.19,0.0,458.36,0.0,25.44,11.53,1362.29,2003-03-27
8487,43891.19,0.0,388.42,0.0,25.4,14.7,1671.84,2003-03-28
8488,43891.19,0.0,454.9,0.0,23.3,10.06,1245.09,2003-03-29
8489,44236.79,4.88,402.33,0.0,23.85,4.42,839.19,2003-03-30
8490,44236.79,0.0,513.02,0.0,15.24,-0.6,584.12,2003-03-31
8491,44395.31,0.0,512.11,0.0,16.9,0.63,638.95,2003-04-01
8492,44582.41,0.0,530.31,0.0,23.0,4.14,814.31,2003-04-02
8493,44582.41,0.0,523.29,0.0,25.0,6.14,934.32,2003-04-03
8494,44901.07,0.0,485.74,0.0,25.59,9.14,1171.6,2003-04-04
8495,44927.98,0.07,427.42,0.0,26.17,12.66,1452.61,2003-04-05
8496,44927.98,0.0,355.26,0.0,26.99,16.27,1840.15,2003-04-06
8497,45273.6,12.03,220.79,0.0,26.8,18.18,2091.18,2003-04-07
8498,45273.6,46.42,161.96,0.0,22.25,16.38,1855.4,2003-04-08
8499,45273.6,23.61,135.59,0.0,17.68,13.14,1509.47,2003-04-09
8500,45619.19,8.53,274.1,0.0,14.73,5.44,906.12,2003-04-10
8501,45619.19,3.01,223.61,0.0,12.24,5.64,918.93,2003-04-11
8502,45619.19,0.0,528.65,0.0,22.65,5.82,920.52,2003-04-12
8503,45964.79,0.0,550.17,0.0,27.48,7.54,1042.89,2003-04-13
8504,45964.79,0.0,536.27,0.0,28.5,9.39,1191.17,2003-04-14
8505,45964.79,0.0,518.53,0.0,28.87,10.76,1300.54,2003-04-15
8506,46310.41,0.0,475.98,0.0,27.11,11.83,1386.67,2003-04-16
8507,46310.41,0.0,459.1,0.0,26.32,11.82,1385.42,2003-04-17
8508,46310.41,0.03,436.56,0.0,26.7,13.05,1498.89,2003-04-18
8509,46652.23,0.0,426.54,0.0,27.55,14.18,1619.88,2003-04-19
8510,46656.03,0.0,353.44,0.0,25.45,15.18,1731.77,2003-04-20
8511,46656.03,0.08,335.45,0.0,26.38,16.69,1892.34,2003-04-21
8512,46940.39,3.0,374.1,0.0,23.83,11.26,1341.84,2003-04-22
8513,47001.59,0.0,492.91,0.0,23.69,8.46,1116.77,2003-04-23
8514,47001.59,0.0,501.3,0.0,23.88,8.3,1104.28,2003-04-24
8515,47203.29,21.37,326.01,0.0,23.59,11.19,1334.85,2003-04-25
8516,47347.2,37.04,267.84,0.0,22.92,13.36,1530.15,2003-04-26
8517,47347.2,0.0,471.33,0.0,24.94,10.91,1313.06,2003-04-27
8518,47421.54,0.0,483.79,0.0,26.98,12.0,1399.7,2003-04-28
8519,47692.82,0.0,490.16,0.0,27.98,12.65,1453.74,2003-04-29
8520,47692.82,0.0,487.5,0.0,28.93,13.58,1560.48,2003-04-30
8521,47694.71,19.56,347.58,0.0,29.22,15.06,1714.41,2003-05-01
8522,48011.43,10.46,347.62,0.0,29.61,15.49,1759.8,2003-05-02
8523,48038.37,9.67,360.76,0.0,29.95,15.07,1717.21,2003-05-03
8524,48038.37,1.04,428.53,0.0,27.32,14.55,1656.59,2003-05-04
8525,48196.88,0.0,422.36,0.0,29.63,17.49,1999.2,2003-05-05
8526,48384.0,0.0,356.82,0.0,30.23,20.29,2371.71,2003-05-06
8527,48384.0,0.0,372.27,0.0,31.23,20.59,2415.82,2003-05-07
8528,48385.9,0.0,353.37,0.0,31.04,20.97,2476.02,2003-05-08
8529,48628.82,0.0,371.07,0.0,30.99,20.23,2359.36,2003-05-09
8530,48729.62,0.0,397.23,0.0,31.72,19.88,2317.06,2003-05-10
8531,48729.62,0.0,390.48,0.0,31.88,20.15,2356.1,2003-05-11
8532,48748.57,16.38,353.21,0.0,30.63,15.94,1808.28,2003-05-12
8533,49014.0,0.0,508.86,0.0,27.32,11.6,1368.34,2003-05-13
8534,49075.19,0.0,459.76,0.0,26.2,13.13,1500.62,2003-05-14
8535,49075.19,1.29,372.84,0.0,25.38,15.02,1715.9,2003-05-15
8536,49094.14,0.0,387.74,0.0,28.12,17.69,2025.01,2003-05-16
8537,49320.01,0.0,414.28,0.0,31.17,19.39,2256.34,2003-05-17
8538,49420.8,0.01,406.45,0.0,31.23,19.78,2303.85,2003-05-18
8539,49420.8,6.28,304.27,0.0,29.95,18.8,2175.35,2003-05-19
8540,49420.8,11.92,255.37,0.0,25.84,17.28,1970.0,2003-05-20
8541,49534.0,0.0,338.11,0.0,25.49,17.06,1937.47,2003-05-21
8542,49739.45,20.23,262.27,0.0,26.61,17.83,2042.66,2003-05-22
8543,49766.41,40.5,174.9,0.0,21.94,16.66,1890.75,2003-05-23
8544,49766.41,0.0,438.27,0.0,26.17,15.01,1713.81,2003-05-24
8545,49766.41,0.0,473.04,0.0,28.62,15.74,1785.13,2003-05-25
8546,49879.59,0.0,428.64,0.0,28.73,17.47,1993.66,2003-05-26
8547,50050.81,0.69,383.44,0.0,27.81,17.84,2045.4,2003-05-27
8548,50112.01,0.0,489.44,0.0,26.59,13.52,1550.76,2003-05-28
8549,50112.01,0.0,516.31,0.0,27.94,13.32,1526.45,2003-05-29
8550,50112.01,0.0,536.93,0.0,29.03,12.93,1478.63,2003-05-30
8551,50113.92,0.0,497.49,0.0,29.5,15.47,1757.92,2003-05-31
8552,50186.36,5.61,377.18,0.0,31.09,17.87,2049.18,2003-06-01
8553,50313.71,0.0,536.31,0.0,29.75,13.5,1546.3,2003-06-02
8554,50430.66,0.0,427.28,0.0,29.94,18.7,2157.4,2003-06-03
8555,50457.62,14.14,236.97,0.0,27.6,20.06,2338.73,2003-06-04
8556,50457.62,0.0,453.15,0.0,29.88,17.77,2035.29,2003-06-05
8557,50457.62,0.0,420.52,0.0,29.37,18.53,2138.57,2003-06-06
8558,50457.62,43.23,188.93,0.0,25.66,19.9,2321.51,2003-06-07
8559,50459.52,22.88,209.87,0.0,27.56,21.05,2488.46,2003-06-08
8560,50500.44,2.72,434.41,0.0,30.87,18.86,2180.61,2003-06-09
8561,50570.8,0.0,460.25,0.0,31.81,19.18,2221.94,2003-06-10
8562,50616.13,0.0,443.36,0.0,32.64,20.57,2413.5,2003-06-11
8563,50702.39,8.43,318.31,0.0,31.97,20.87,2458.41,2003-06-12
8564,50741.98,11.42,313.64,0.0,31.4,20.67,2426.78,2003-06-13
8565,50776.23,12.39,288.82,0.0,30.24,20.94,2470.93,2003-06-14
8566,50799.36,5.67,376.41,0.0,31.48,20.03,2332.03,2003-06-15
8567,50803.17,0.0,438.81,0.0,32.27,20.63,2420.34,2003-06-16
8568,50803.17,5.74,336.25,0.0,33.13,20.88,2461.6,2003-06-17
8569,50803.17,2.98,292.78,0.0,29.38,21.47,2555.07,2003-06-18
8570,50803.17,3.41,255.78,0.0,29.5,21.71,2593.6,2003-06-19
8571,50803.17,19.56,308.14,0.0,31.61,21.12,2498.48,2003-06-20
8572,50803.17,0.42,453.83,0.0,30.32,18.36,2115.22,2003-06-21
8573,50803.17,0.0,516.16,0.0,30.63,15.6,1771.1,2003-06-22
8574,50803.17,0.0,487.64,0.0,31.5,17.63,2017.28,2003-06-23
8575,50803.17,0.0,482.56,0.0,32.0,18.21,2096.38,2003-06-24
8576,50803.17,0.0,476.54,0.0,32.41,18.71,2158.04,2003-06-25
8577,50803.17,0.0,465.93,0.0,31.86,18.69,2151.94,2003-06-26
8578,50803.17,0.0,462.98,0.0,32.29,19.13,2216.1,2003-06-27
8579,50799.36,0.0,414.74,0.0,31.19,20.21,2361.53,2003-06-28
8580,50776.23,0.0,376.56,0.0,29.74,20.37,2382.54,2003-06-29
8581,50741.98,8.5,283.75,0.0,30.02,20.64,2422.54,2003-06-30
8582,50659.3,11.78,255.76,0.0,28.88,20.8,2448.03,2003-07-01
8583,50616.13,30.37,178.84,0.0,27.14,21.89,2622.47,2003-07-02
8584,50531.97,2.04,353.57,0.0,30.44,21.49,2558.8,2003-07-03
8585,50476.57,5.45,314.07,0.0,30.88,21.37,2539.05,2003-07-04
8586,50457.62,12.48,292.19,0.0,29.74,21.17,2507.89,2003-07-05
8587,50457.62,0.09,405.29,0.0,30.88,20.99,2479.18,2003-07-06
8588,50457.62,2.82,393.86,0.0,32.2,20.84,2453.67,2003-07-07
8589,50457.62,11.85,360.78,0.0,32.89,21.09,2494.55,2003-07-08
8590,50453.81,0.0,431.63,0.0,32.96,21.52,2562.65,2003-07-09
8591,50396.41,0.0,422.5,0.0,33.11,22.0,2639.37,2003-07-10
8592,50270.54,6.97,323.35,0.0,32.78,21.46,2554.37,2003-07-11
8593,50154.83,4.31,317.73,0.0,31.65,20.83,2453.51,2003-07-12
8594,50112.01,6.89,357.79,0.0,31.87,20.12,2345.8,2003-07-13
8595,50112.01,20.92,315.0,0.0,31.03,20.74,2438.56,2003-07-14
8596,50112.01,0.0,398.5,0.0,30.89,21.02,2482.57,2003-07-15
8597,50108.2,0.0,419.46,0.0,32.04,21.28,2524.74,2003-07-16
8598,49968.11,0.0,429.49,0.0,32.71,21.48,2556.84,2003-07-17
8599,49785.37,6.0,361.3,0.0,32.22,20.74,2438.5,2003-07-18
8600,49766.41,0.0,422.84,0.0,32.09,21.05,2488.62,2003-07-19
8601,49766.41,0.0,421.68,0.0,31.83,20.86,2457.93,2003-07-20
8602,49766.41,0.0,411.23,0.0,31.93,21.33,2533.1,2003-07-21
8603,49622.49,5.25,390.67,0.0,32.45,21.4,2544.08,2003-07-22
8604,49439.75,28.89,305.75,0.0,31.02,20.89,2462.2,2003-07-23
8605,49420.8,22.48,253.72,0.0,27.97,20.37,2384.72,2003-07-24
8606,49420.8,0.01,402.91,0.0,30.05,20.45,2396.17,2003-07-25
8607,49417.0,0.0,422.41,0.0,31.01,20.7,2431.2,2003-07-26
8608,49188.37,0.0,433.26,0.0,31.88,21.06,2489.62,2003-07-27
8609,49075.19,0.0,419.02,0.0,32.26,21.85,2616.54,2003-07-28
8610,49075.19,6.15,325.19,0.0,32.31,21.33,2532.75,2003-07-29
8611,49075.19,6.71,340.83,0.0,32.53,20.63,2421.53,2003-07-30
8612,48888.12,15.51,300.06,0.0,31.15,21.41,2546.08,2003-07-31
