,dayl,prcp,srad,swe,tmax,tmin,vp,TM
6153,37324.81,0.0,266.87,0.0,15.84,4.96,873.62,1996-11-05
6154,37324.81,1.24,191.96,0.0,18.94,11.3,1343.84,1996-11-06
6155,37170.83,13.04,185.7,0.0,21.75,13.37,1536.03,1996-11-07
6156,36979.21,34.33,227.14,0.0,18.26,4.72,857.05,1996-11-08
6157,36979.21,0.0,246.25,0.0,10.48,0.83,646.92,1996-11-09
6158,36963.17,0.0,217.71,0.0,8.0,-0.18,602.79,1996-11-10
6159,36642.45,0.0,226.6,0.0,6.38,-2.12,523.67,1996-11-11
6160,36633.61,0.0,266.92,0.0,7.31,-3.13,484.95,1996-11-12
6161,36633.61,0.0,234.55,0.0,8.13,-0.63,583.88,1996-11-13
6162,36530.71,3.01,115.66,0.0,8.26,3.35,779.65,1996-11-14
6163,36287.99,0.0,213.97,0.0,9.46,1.82,697.23,1996-11-15
6164,36287.99,0.0,253.67,0.0,11.55,1.91,706.62,1996-11-16
6165,36287.99,2.79,231.86,0.0,13.42,4.05,818.74,1996-11-17
6166,36185.11,13.7,143.3,0.0,14.84,7.99,1079.15,1996-11-18
6167,35951.24,4.54,122.29,0.0,12.48,7.3,1023.7,1996-11-19
6168,35942.39,0.0,275.95,0.0,14.32,3.64,793.43,1996-11-20
6169,35942.39,2.0,221.1,0.0,15.02,5.97,928.95,1996-11-21
6170,35926.37,0.32,303.57,0.0,14.02,0.84,649.37,1996-11-22
6171,35678.33,0.0,307.4,0.0,10.72,-2.11,523.54,1996-11-23
6172,35596.79,0.0,317.5,0.0,14.8,0.17,614.35,1996-11-24
6173,35596.79,9.9,208.42,0.0,17.53,6.04,928.15,1996-11-25
6174,35596.79,14.55,220.81,0.0,14.04,1.28,667.62,1996-11-26
6175,35580.74,0.0,234.05,0.0,4.83,-3.59,466.84,1996-11-27
6176,35442.83,0.0,300.65,0.0,9.72,-3.73,461.76,1996-11-28
6177,35260.01,0.04,292.13,0.0,11.94,-1.19,560.44,1996-11-29
6178,35251.17,22.09,168.12,0.0,12.9,4.3,835.1,1996-11-30
6179,35251.17,30.07,187.13,0.0,17.37,6.99,1001.09,1996-12-01
6180,35251.17,0.0,305.63,0.0,12.54,-2.38,517.99,1996-12-02
6181,35251.17,0.0,282.78,0.0,11.47,-1.02,560.43,1996-12-03
6182,35148.29,0.0,287.84,0.0,12.63,-0.53,597.76,1996-12-04
6183,35040.67,2.83,231.47,0.0,9.9,0.01,610.82,1996-12-05
6184,34940.83,5.55,258.83,0.0,12.83,-1.68,545.8,1996-12-06
6185,34905.59,15.82,221.46,0.0,16.44,0.94,642.77,1996-12-07
6186,34905.59,0.0,269.48,0.0,12.67,0.42,626.5,1996-12-08
6187,34905.59,0.0,281.95,0.0,9.56,-3.66,462.75,1996-12-09
6188,34905.59,0.0,285.31,0.0,11.82,-2.24,520.56,1996-12-10
6189,34905.59,0.0,246.51,0.0,17.89,6.37,959.22,1996-12-11
6190,34905.59,10.49,83.23,0.0,17.57,13.06,1496.44,1996-12-12
6191,34905.59,14.57,165.12,0.0,15.22,5.72,921.47,1996-12-13
6192,34889.55,0.0,283.47,0.0,13.79,-0.82,572.93,1996-12-14
6193,34889.55,0.0,287.19,0.0,16.56,0.8,640.0,1996-12-15
6194,34854.31,4.73,214.57,0.0,14.49,3.87,806.69,1996-12-16
6195,34802.7,16.2,170.82,0.0,10.84,0.61,638.37,1996-12-17
6196,34802.7,0.0,126.17,0.0,1.76,-3.17,484.61,1996-12-18
6197,34802.7,0.0,202.65,0.0,-0.45,-8.83,310.64,1996-12-19
6198,34802.7,0.0,185.06,0.0,-3.9,-11.35,254.0,1996-12-20
6199,34802.7,0.0,249.97,0.0,1.12,-10.08,280.0,1996-12-21
6200,34802.7,0.58,245.22,0.0,7.36,-4.61,434.91,1996-12-22
6201,34854.31,0.0,223.57,0.0,12.91,2.97,758.71,1996-12-23
6202,34854.31,11.0,193.2,0.0,16.95,4.24,829.26,1996-12-24
6203,34889.55,0.0,281.87,0.0,7.19,-6.8,368.04,1996-12-25
6204,34905.59,0.88,262.14,0.0,6.56,-6.6,373.56,1996-12-26
6205,34905.59,7.4,146.59,0.0,9.75,1.59,686.76,1996-12-27
6206,34905.59,4.82,140.56,0.0,14.72,7.55,1043.72,1996-12-28
6207,34905.59,4.8,99.23,0.0,17.92,12.5,1446.67,1996-12-29
6208,34905.59,4.16,124.67,0.0,19.26,12.23,1418.49,1996-12-30
6209,34905.59,4.48,111.95,0.0,18.59,12.37,1432.58,1996-12-31
6210,34905.59,0.36,216.63,0.0,17.87,8.93,1154.58,1997-01-01
6211,34905.59,0.0,182.54,0.0,17.24,10.03,1242.14,1997-01-02
6212,34914.43,0.0,143.41,0.0,18.16,12.57,1445.27,1997-01-03
6213,34987.14,0.0,114.32,0.0,18.96,14.53,1648.43,1997-01-04
6214,35097.22,25.02,176.6,0.0,18.74,8.78,1142.7,1997-01-05
6215,35235.14,0.0,211.96,0.0,12.19,4.08,821.37,1997-01-06
6216,35251.17,1.04,217.6,0.0,5.52,-2.72,501.8,1997-01-07
6217,35251.17,7.47,148.43,0.0,3.78,-1.75,540.07,1997-01-08
6218,35251.17,23.79,89.3,0.0,3.36,-0.66,583.66,1997-01-09
6219,35251.17,4.85,150.32,0.0,2.96,-3.91,456.99,1997-01-10
6220,35332.73,3.44,272.04,0.0,-0.34,-15.58,180.17,1997-01-11
6221,35493.88,0.0,279.51,0.0,-5.13,-14.31,204.33,1997-01-12
6222,35596.79,0.0,275.49,0.0,-3.22,-12.18,241.21,1997-01-13
6223,35596.79,0.0,311.76,0.0,-0.29,-11.15,259.65,1997-01-14
6224,35596.79,2.6,355.83,0.0,8.86,-8.65,317.05,1997-01-15
6225,35605.63,22.98,266.58,0.0,12.1,-3.01,489.23,1997-01-16
6226,35839.5,0.0,342.86,0.0,-1.44,-13.93,209.46,1997-01-17
6227,35942.39,0.0,295.35,0.0,-3.74,-13.22,220.19,1997-01-18
6228,35942.39,0.0,314.44,0.0,1.75,-8.79,313.81,1997-01-19
6229,35942.39,0.0,370.58,0.0,9.94,-5.49,404.73,1997-01-20
6230,36023.92,0.0,382.1,0.0,15.42,-2.82,494.76,1997-01-21
6231,36287.99,4.92,298.3,0.0,16.87,2.97,758.77,1997-01-22
6232,36287.99,9.95,158.14,0.0,13.1,6.0,930.86,1997-01-23
6233,36287.99,29.43,160.85,0.0,14.68,7.25,1019.68,1997-01-24
6234,36369.55,13.47,231.67,0.0,14.13,1.72,690.94,1997-01-25
6235,36633.61,0.0,322.71,0.0,8.65,-4.16,446.63,1997-01-26
6236,36633.61,3.67,272.17,0.0,11.07,0.47,631.1,1997-01-27
6237,36633.61,28.35,247.6,0.0,12.59,-0.93,573.54,1997-01-28
6238,36825.24,0.0,294.71,0.0,5.04,-5.24,416.76,1997-01-29
6239,36979.21,0.0,287.01,0.0,8.37,-1.53,549.65,1997-01-30
6240,36979.21,0.0,323.47,0.0,10.55,-1.73,541.5,1997-01-31
6241,36988.06,0.0,345.83,0.0,15.73,0.96,650.5,1997-02-01
6242,37324.81,0.0,346.19,0.0,18.05,2.83,747.22,1997-02-02
6243,37324.81,4.71,233.19,0.0,16.42,7.57,1045.97,1997-02-03
6244,37324.81,14.42,123.72,0.0,15.91,10.43,1274.17,1997-02-04
6245,37567.55,4.79,244.36,0.0,13.96,1.41,676.7,1997-02-05
6246,37670.43,0.0,223.87,0.0,5.76,-1.34,555.37,1997-02-06
6247,37670.43,4.77,200.35,0.0,8.52,0.41,626.67,1997-02-07
6248,37862.06,11.28,203.96,0.0,9.98,0.79,647.13,1997-02-08
6249,38016.01,0.0,130.11,0.0,2.37,-1.46,552.18,1997-02-09
6250,38016.01,1.61,121.28,0.0,2.09,-1.75,538.55,1997-02-10
6251,38151.09,0.0,118.98,0.0,1.09,-2.16,522.99,1997-02-11
6252,38361.61,0.0,262.47,0.0,3.89,-3.89,453.5,1997-02-12
6253,38361.61,17.0,176.64,0.0,6.25,-0.55,589.34,1997-02-13
6254,38553.24,5.38,81.66,0.0,4.61,1.87,697.13,1997-02-14
6255,38707.21,0.35,301.15,0.0,6.46,-2.36,516.73,1997-02-15
6256,38707.21,0.0,402.61,0.0,10.91,-3.84,452.63,1997-02-16
6257,38949.91,0.0,419.77,0.0,14.41,-3.1,480.18,1997-02-17
6258,39052.79,0.0,412.37,0.0,16.77,0.1,611.89,1997-02-18
6259,39052.79,0.0,396.34,0.0,18.52,3.71,799.19,1997-02-19
6260,39398.4,0.0,372.28,0.0,19.82,7.07,1005.62,1997-02-20
6261,39398.4,14.92,245.38,0.0,20.62,10.45,1275.84,1997-02-21
6262,39398.4,30.86,317.59,0.0,17.22,3.34,780.42,1997-02-22
6263,39744.02,0.0,391.4,0.0,10.24,-2.37,520.05,1997-02-23
6264,39744.02,0.0,406.05,0.0,12.24,-1.41,555.58,1997-02-24
6265,39752.86,0.0,369.93,0.0,14.62,3.2,775.99,1997-02-25
6266,40089.6,7.33,229.99,0.0,15.43,6.78,982.25,1997-02-26
6267,40089.6,18.96,248.83,0.0,17.56,8.01,1081.19,1997-02-27
6268,40332.31,23.26,225.43,0.0,18.57,10.25,1259.97,1997-02-28
6269,40435.2,12.86,223.09,0.0,21.5,13.15,1512.19,1997-03-01
6270,40435.2,16.7,244.69,0.0,24.37,14.73,1678.93,1997-03-02
6271,40780.8,34.79,201.83,0.0,17.55,10.75,1299.9,1997-03-03
6272,40780.8,0.0,360.29,0.0,15.24,5.72,915.55,1997-03-04
6273,40780.8,5.67,410.34,0.0,21.59,6.62,970.65,1997-03-05
6274,41126.39,12.43,385.25,0.0,19.4,0.25,623.61,1997-03-06
6275,41126.39,0.0,435.4,0.0,12.71,-0.55,591.24,1997-03-07
6276,41472.0,0.0,421.79,0.0,17.27,4.25,830.01,1997-03-08
6277,41472.0,0.0,416.46,0.0,20.56,7.47,1037.58,1997-03-09
6278,41472.0,0.64,386.57,0.0,22.27,10.05,1243.91,1997-03-10
6279,41817.6,0.0,320.99,0.0,19.66,10.89,1311.17,1997-03-11
6280,41817.6,0.0,450.99,0.0,21.47,5.74,918.57,1997-03-12
6281,41952.67,4.66,351.6,0.0,21.6,10.18,1254.76,1997-03-13
6282,42163.19,27.74,157.93,0.0,16.71,11.18,1334.56,1997-03-14
6283,42163.19,0.0,477.83,0.0,14.05,-2.65,504.18,1997-03-15
6284,42508.8,0.0,420.2,0.0,8.99,-3.54,469.46,1997-03-16
6285,42508.8,1.67,396.42,0.0,12.04,-0.94,573.3,1997-03-17
6286,42508.8,5.25,260.24,0.0,16.3,6.54,963.61,1997-03-18
6287,42854.41,40.25,269.09,0.0,19.16,8.91,1153.17,1997-03-19
6288,42854.41,1.28,369.34,0.0,15.8,5.38,897.38,1997-03-20
6289,43200.02,0.0,464.94,0.0,19.12,4.12,813.72,1997-03-21
6290,43200.02,0.0,446.93,0.0,20.64,6.68,974.7,1997-03-22
6291,43200.02,0.0,470.97,0.0,17.12,2.12,717.89,1997-03-23
6292,43545.61,0.0,466.02,0.0,17.98,3.33,784.03,1997-03-24
6293,43545.61,0.0,400.63,0.0,20.39,8.87,1149.5,1997-03-25
6294,43891.19,9.07,349.14,0.0,20.43,5.61,914.8,1997-03-26
6295,43891.19,0.0,507.96,0.0,19.11,1.34,667.03,1997-03-27
6296,43891.19,14.98,377.37,0.0,23.07,4.83,868.48,1997-03-28
6297,44236.79,11.58,292.81,0.0,21.46,10.03,1242.19,1997-03-29
6298,44236.79,0.0,467.32,0.0,21.34,6.1,928.07,1997-03-30
6299,44447.3,0.0,508.39,0.0,20.58,2.35,721.36,1997-03-31
6300,44582.38,0.0,436.44,0.0,15.08,2.0,710.99,1997-04-01
6301,44582.38,0.0,491.67,0.0,18.17,1.5,680.43,1997-04-02
6302,44928.01,0.0,503.13,0.0,21.44,3.24,779.03,1997-04-03
6303,44928.01,0.0,484.87,0.0,23.21,6.15,932.1,1997-04-04
6304,44928.01,5.37,330.6,0.0,23.08,12.42,1434.39,1997-04-05
6305,45273.61,16.79,243.62,0.0,23.53,14.04,1605.25,1997-04-06
6306,45273.61,0.0,471.17,0.0,21.58,6.28,948.84,1997-04-07
6307,45619.19,0.0,451.62,0.0,16.28,2.63,732.79,1997-04-08
6308,45619.19,0.0,430.35,0.0,14.91,2.4,728.41,1997-04-09
6309,45619.19,0.0,492.73,0.0,16.67,0.75,640.38,1997-04-10
6310,45964.8,0.0,484.21,0.0,19.47,3.83,802.64,1997-04-11
6311,45964.8,12.55,305.73,0.0,21.23,8.99,1159.36,1997-04-12
6312,46067.7,0.0,479.81,0.0,18.38,2.97,757.0,1997-04-13
6313,46310.4,0.0,417.67,0.0,10.86,-0.97,566.57,1997-04-14
6314,46310.4,0.0,488.32,0.0,15.51,0.1,612.7,1997-04-15
6315,46647.17,0.0,515.61,0.0,19.44,1.86,706.29,1997-04-16
6316,46656.02,2.01,491.14,0.0,20.22,3.2,775.98,1997-04-17
6317,46656.02,0.0,452.49,0.0,13.5,-0.2,600.91,1997-04-18
6318,47001.58,1.57,435.74,0.0,18.19,3.37,782.79,1997-04-19
6319,47001.58,3.35,370.15,0.0,21.4,5.49,904.46,1997-04-20
6320,47001.58,2.04,370.97,0.0,21.16,8.18,1094.08,1997-04-21
6321,47347.21,16.94,275.17,0.0,22.12,11.18,1334.09,1997-04-22
6322,47347.21,13.28,254.45,0.0,18.42,8.86,1148.98,1997-04-23
6323,47450.07,0.0,427.81,0.0,16.47,3.92,804.3,1997-04-24
6324,47692.78,0.0,415.19,0.0,17.67,5.6,915.35,1997-04-25
6325,47692.78,0.41,378.26,0.0,18.31,7.4,1032.21,1997-04-26
6326,47846.77,5.94,134.19,0.0,14.92,10.41,1272.48,1997-04-27
6327,48038.41,16.92,135.67,0.0,15.14,10.75,1299.71,1997-04-28
6328,48038.41,6.81,301.45,0.0,18.22,8.53,1122.66,1997-04-29
6329,48248.91,0.0,449.88,0.0,21.14,8.53,1122.15,1997-04-30
6330,48384.0,3.21,429.33,0.0,22.3,9.38,1190.3,1997-05-01
6331,48384.0,0.0,507.03,0.0,22.24,6.91,993.05,1997-05-02
6332,48537.94,71.45,358.44,0.0,23.35,9.4,1191.8,1997-05-03
6333,48729.57,0.0,460.81,0.0,18.32,5.95,925.27,1997-05-04
6334,48729.57,0.0,520.45,0.0,19.27,3.88,802.31,1997-05-05
6335,48832.47,0.0,501.17,0.0,23.08,8.04,1083.52,1997-05-06
6336,49075.19,0.0,527.06,0.0,23.91,7.24,1018.91,1997-05-07
6337,49075.19,3.96,400.93,0.0,24.68,11.44,1355.04,1997-05-08
6338,49075.19,3.95,330.89,0.0,22.46,11.74,1379.18,1997-05-09
6339,49411.95,0.81,478.84,0.0,19.92,5.79,923.61,1997-05-10
6340,49420.79,0.0,533.99,0.0,20.58,4.29,824.02,1997-05-11
6341,49420.79,0.0,519.66,0.0,22.63,6.79,983.22,1997-05-12
6342,49574.77,1.9,495.2,0.0,21.08,6.81,986.35,1997-05-13
6343,49766.41,0.0,490.94,0.0,22.19,7.91,1072.52,1997-05-14
6344,49766.41,0.0,504.82,0.0,23.68,8.5,1119.96,1997-05-15
6345,49766.41,0.0,530.6,0.0,21.45,5.25,892.38,1997-05-16
6346,50030.45,0.0,530.46,0.0,21.75,5.58,917.89,1997-05-17
6347,50111.98,0.0,529.13,0.0,26.57,9.44,1195.42,1997-05-18
6348,50111.98,4.2,392.97,0.0,26.97,14.87,1694.13,1997-05-19
6349,50111.98,16.34,199.66,0.0,23.15,16.44,1866.08,1997-05-20
6350,50376.04,0.0,395.06,0.0,21.38,11.3,1344.49,1997-05-21
6351,50457.58,0.0,496.43,0.0,21.75,7.71,1056.51,1997-05-22
6352,50457.58,0.0,491.44,0.0,24.35,10.02,1241.94,1997-05-23
6353,50457.58,0.0,360.47,0.0,24.63,15.17,1732.95,1997-05-24
6354,50560.48,22.09,184.7,0.0,22.91,16.84,1915.56,1997-05-25
6355,50794.36,3.97,182.07,0.0,23.79,17.79,2045.64,1997-05-26
6356,50803.21,4.13,225.23,0.0,25.3,17.66,2020.49,1997-05-27
6357,50803.21,2.35,295.34,0.0,23.4,14.29,1631.4,1997-05-28
6358,50803.21,6.37,131.85,0.0,15.67,11.72,1377.42,1997-05-29
6359,50906.09,5.22,172.06,0.0,17.99,12.74,1470.43,1997-05-30
6360,51067.27,35.33,164.64,0.0,19.2,14.25,1628.12,1997-05-31
6361,51148.79,19.85,166.02,0.0,18.88,14.0,1601.88,1997-06-01
6362,51148.79,3.84,244.21,0.0,20.18,12.86,1479.81,1997-06-02
6363,51148.79,0.5,362.19,0.0,20.46,12.05,1408.85,1997-06-03
6364,51148.79,0.0,416.32,0.0,23.55,13.64,1569.74,1997-06-04
6365,51164.83,12.75,262.9,0.0,21.37,13.73,1570.35,1997-06-05
6366,51302.77,4.3,199.41,0.0,19.28,14.04,1604.62,1997-06-06
6367,51412.85,11.74,305.37,0.0,21.2,12.37,1436.39,1997-06-07
6368,51485.55,0.0,331.28,0.0,20.01,13.27,1521.56,1997-06-08
6369,51494.39,34.56,180.23,0.0,19.39,14.76,1681.3,1997-06-09
6370,51494.39,6.63,182.63,0.0,19.0,14.56,1658.8,1997-06-10
6371,51494.39,9.74,243.47,0.0,21.1,14.98,1705.03,1997-06-11
6372,51494.39,6.63,260.55,0.0,23.47,17.11,1945.56,1997-06-12
6373,51494.39,7.13,301.0,0.0,26.36,18.17,2093.96,1997-06-13
6374,51494.39,15.05,348.03,0.0,27.62,17.52,2001.54,1997-06-14
6375,51494.39,2.46,418.53,0.0,26.45,16.49,1872.85,1997-06-15
6376,51510.42,1.72,410.56,0.0,26.53,17.6,2015.9,1997-06-16
6377,51545.67,19.3,228.4,0.0,23.95,18.71,2155.12,1997-06-17
6378,51545.67,15.8,287.72,0.0,25.44,18.59,2145.79,1997-06-18
6379,51597.29,0.0,502.67,0.0,27.02,16.31,1847.85,1997-06-19
6380,51597.29,0.0,520.44,0.0,29.11,16.92,1922.12,1997-06-20
6381,51597.29,0.0,481.19,0.0,28.34,18.25,2099.62,1997-06-21
6382,51597.29,17.24,339.99,0.0,26.64,17.91,2052.49,1997-06-22
6383,51597.29,0.0,477.67,0.0,29.27,19.21,2230.77,1997-06-23
6384,51597.29,0.0,481.68,0.0,30.9,20.14,2342.47,1997-06-24
6385,51545.67,0.0,473.21,0.0,30.13,19.83,2310.35,1997-06-25
6386,51510.42,10.68,306.88,0.0,28.74,20.72,2436.15,1997-06-26
6387,51510.42,7.61,340.11,0.0,27.78,20.05,2339.86,1997-06-27
6388,51494.39,1.65,395.76,0.0,28.26,19.96,2329.57,1997-06-28
6389,51494.39,7.6,300.18,0.0,27.04,19.6,2281.41,1997-06-29
6390,51494.39,6.13,289.56,0.0,27.03,19.68,2291.85,1997-06-30
6391,51494.39,1.79,402.3,0.0,28.87,19.98,2324.66,1997-07-01
6392,51494.39,0.0,453.73,0.0,30.49,20.45,2393.84,1997-07-02
6393,51494.39,0.0,448.18,0.0,31.68,21.52,2562.74,1997-07-03
6394,51494.39,0.67,473.25,0.0,31.96,19.82,2306.99,1997-07-04
6395,51459.16,2.23,440.04,0.0,30.06,16.71,1899.74,1997-07-05
6396,51359.3,0.0,513.3,0.0,25.86,13.95,1596.45,1997-07-06
6397,51251.7,0.0,494.04,0.0,26.97,15.62,1770.62,1997-07-07
6398,51148.79,0.0,468.98,0.0,27.8,17.17,1953.81,1997-07-08
6399,51148.79,0.58,453.99,0.0,29.08,17.83,2043.77,1997-07-09
6400,51148.79,1.0,405.35,0.0,28.58,18.62,2148.0,1997-07-10
6401,51148.79,0.0,499.36,0.0,29.36,16.56,1879.6,1997-07-11
6402,51139.95,0.0,490.8,0.0,30.33,17.49,1998.22,1997-07-12
6403,50957.17,0.0,482.56,0.0,30.42,17.82,2046.82,1997-07-13
6404,50819.23,0.0,469.27,0.0,31.37,19.04,2207.08,1997-07-14
6405,50803.21,0.0,458.94,0.0,31.19,19.31,2244.79,1997-07-15
6406,50803.21,0.0,441.92,0.0,30.68,19.47,2270.32,1997-07-16
6407,50803.21,0.0,463.74,0.0,31.31,18.91,2185.18,1997-07-17
6408,50721.66,0.0,449.64,0.0,31.68,19.64,2285.85,1997-07-18
6409,50473.61,0.0,455.91,0.0,31.89,19.51,2268.92,1997-07-19
6410,50457.58,0.0,430.66,0.0,32.55,20.98,2476.33,1997-07-20
6411,50457.58,0.0,421.22,0.0,32.65,21.38,2541.09,1997-07-21
6412,50448.74,2.05,334.05,0.0,31.01,21.89,2621.99,1997-07-22
6413,50214.88,1.39,342.23,0.0,30.56,21.79,2606.15,1997-07-23
6414,50111.98,0.0,397.7,0.0,31.44,21.26,2521.6,1997-07-24
6415,50111.98,0.0,456.09,0.0,31.67,19.21,2232.58,1997-07-25
6416,50111.98,0.0,460.27,0.0,32.42,19.45,2264.72,1997-07-26
6417,49869.29,0.0,450.74,0.0,33.48,20.49,2398.9,1997-07-27
6418,49766.41,1.34,382.32,0.0,33.63,22.0,2639.74,1997-07-28
6419,49766.41,3.57,359.88,0.0,32.28,20.44,2391.22,1997-07-29
6420,49757.57,1.22,355.06,0.0,31.29,20.94,2470.86,1997-07-30
6421,49436.83,4.57,380.05,0.0,29.41,18.62,2149.5,1997-07-31
6422,49420.79,0.0,451.65,0.0,27.34,15.19,1734.5,1997-08-01
6423,49420.79,0.0,489.64,0.0,28.9,14.59,1655.99,1997-08-02
6424,49229.17,0.0,476.49,0.0,30.55,16.4,1862.01,1997-08-03
6425,49075.19,0.0,450.21,0.0,31.54,18.36,2110.09,1997-08-04
6426,49075.19,0.0,454.8,0.0,30.89,17.63,2016.75,1997-08-05
6427,49039.95,0.0,471.01,0.0,29.42,15.64,1775.71,1997-08-06
6428,48729.57,0.0,423.87,0.0,28.58,16.9,1920.69,1997-08-07
6429,48729.57,0.05,346.27,0.0,26.84,17.98,2063.28,1997-08-08
6430,48729.57,11.48,198.2,0.0,23.02,16.73,1900.12,1997-08-09
6431,48384.0,23.49,193.16,0.0,21.59,15.67,1779.63,1997-08-10
6432,48384.0,0.0,387.42,0.0,27.34,17.42,1990.68,1997-08-11
6433,48384.0,0.0,367.24,0.0,28.7,19.22,2234.49,1997-08-12
6434,48038.41,6.22,309.33,0.0,29.58,20.43,2388.84,1997-08-13
6435,48038.41,7.18,286.42,0.0,29.29,21.01,2480.82,1997-08-14
6436,48038.41,0.0,349.92,0.0,30.19,21.18,2509.2,1997-08-15
6437,47692.78,0.0,384.96,0.0,31.28,21.03,2486.01,1997-08-16
6438,47692.78,0.0,357.56,0.0,31.97,22.47,2715.01,1997-08-17
6439,47692.78,2.25,325.43,0.0,31.12,21.97,2635.18,1997-08-18
6440,47347.21,0.0,401.0,0.0,30.53,19.92,2320.43,1997-08-19
6441,47347.21,12.27,272.78,0.0,29.22,20.06,2344.3,1997-08-20
6442,47338.36,2.37,337.85,0.0,26.91,17.04,1937.51,1997-08-21
6443,47001.58,0.0,465.58,0.0,25.53,13.11,1499.63,1997-08-22
6444,47001.58,0.0,469.43,0.0,25.11,12.45,1437.34,1997-08-23
6445,46809.98,0.0,489.71,0.0,25.88,11.96,1397.1,1997-08-24
6446,46656.02,0.0,492.19,0.0,27.32,12.8,1464.84,1997-08-25
6447,46656.02,0.0,469.46,0.0,28.48,14.86,1696.76,1997-08-26
6448,46310.4,0.0,429.98,0.0,29.31,17.29,1968.68,1997-08-27
6449,46310.4,0.0,396.76,0.0,30.58,19.55,2282.99,1997-08-28
6450,46310.4,0.0,424.09,0.0,31.0,18.74,2158.51,1997-08-29
6451,45964.8,0.0,426.93,0.0,30.94,18.42,2118.65,1997-08-30
6452,45964.8,0.0,412.43,0.0,30.57,18.75,2160.78,1997-08-31
6453,45883.26,0.0,385.78,0.0,31.01,20.14,2342.62,1997-09-01
6454,45619.19,0.0,400.04,0.0,31.68,20.15,2346.12,1997-09-02
6455,45619.19,4.82,360.4,0.0,29.88,19.5,2277.61,1997-09-03
6456,45273.61,0.0,462.33,0.0,25.94,12.73,1473.78,1997-09-04
6457,45273.61,0.0,509.29,0.0,26.5,9.88,1229.68,1997-09-05
6458,45273.61,0.0,485.0,0.0,27.44,12.13,1409.64,1997-09-06
6459,44928.01,0.0,485.75,0.0,28.9,12.79,1462.51,1997-09-07
6460,44928.01,0.0,468.61,0.0,29.46,14.0,1585.79,1997-09-08
6461,44633.66,11.48,279.44,0.0,27.95,17.1,1942.3,1997-09-09
6462,44582.38,15.12,243.09,0.0,26.12,17.17,1947.83,1997-09-10
6463,44582.38,0.0,382.14,0.0,25.38,14.49,1646.09,1997-09-11
6464,44236.79,0.0,424.62,0.0,25.61,12.72,1460.45,1997-09-12
6465,44236.79,0.0,431.57,0.0,27.22,13.45,1540.29,1997-09-13
6466,44236.79,0.0,437.57,0.0,28.23,13.69,1559.7,1997-09-14
6467,43891.19,0.0,446.44,0.0,29.01,13.48,1531.46,1997-09-15
6468,43891.19,0.0,441.53,0.0,30.11,14.4,1577.85,1997-09-16
6469,43545.61,0.0,419.0,0.0,30.92,16.1,1739.03,1997-09-17
6470,43545.61,0.0,383.5,0.0,30.86,17.65,1968.08,1997-09-18
6471,43545.61,0.0,407.93,0.0,32.15,17.19,1874.9,1997-09-19
6472,43200.02,0.0,407.1,0.0,32.87,17.52,1914.51,1997-09-20
6473,43200.02,0.0,359.02,0.0,30.21,17.76,1965.13,1997-09-21
6474,42854.41,0.0,358.17,0.0,27.24,15.23,1681.66,1997-09-22
6475,42854.41,3.04,223.4,0.0,23.65,16.47,1868.35,1997-09-23
6476,42854.41,62.99,146.78,0.0,23.04,17.25,1965.92,1997-09-24
6477,42508.8,52.09,152.27,0.0,21.91,16.05,1819.6,1997-09-25
6478,42508.8,0.32,269.75,0.0,22.55,14.53,1654.83,1997-09-26
6479,42163.19,1.34,319.01,0.0,24.96,14.14,1611.26,1997-09-27
6480,42163.19,11.23,236.94,0.0,25.82,15.84,1787.35,1997-09-28
6481,42163.19,0.0,361.23,0.0,24.1,12.49,1439.3,1997-09-29
6482,41817.6,0.0,390.88,0.0,25.12,11.7,1376.03,1997-09-30
6483,41817.6,0.0,419.25,0.0,25.65,10.14,1251.55,1997-10-01
6484,41766.33,0.0,414.62,0.0,22.62,7.69,1054.82,1997-10-02
6485,41472.0,0.0,412.69,0.0,23.14,7.96,1076.64,1997-10-03
6486,41472.0,0.0,397.14,0.0,24.53,9.9,1231.7,1997-10-04
6487,41126.39,0.0,399.49,0.0,25.9,10.74,1299.13,1997-10-05
6488,41126.39,0.0,385.28,0.0,26.62,12.09,1406.94,1997-10-06
6489,41126.39,0.0,357.58,0.0,27.87,14.62,1660.29,1997-10-07
6490,40780.8,0.0,346.82,0.0,27.75,15.04,1717.45,1997-10-08
6491,40780.8,0.0,327.84,0.0,28.02,16.09,1815.82,1997-10-09
6492,40516.75,0.0,301.71,0.0,26.95,16.19,1830.78,1997-10-10
6493,40435.2,0.0,324.52,0.0,27.44,15.42,1753.84,1997-10-11
6494,40435.2,0.0,323.73,0.0,27.04,15.07,1725.21,1997-10-12
6495,40089.6,3.88,279.99,0.0,25.86,15.13,1730.71,1997-10-13
6496,40089.6,28.71,265.88,0.0,22.57,9.47,1197.23,1997-10-14
6497,40089.6,0.0,327.94,0.0,16.46,5.4,908.13,1997-10-15
6498,39744.02,0.0,346.89,0.0,17.7,5.57,912.71,1997-10-16
6499,39744.02,0.0,310.62,0.0,17.5,7.18,1014.33,1997-10-17
6500,39590.04,0.0,337.15,0.0,16.03,4.45,836.99,1997-10-18
6501,39398.4,0.0,358.7,0.0,17.0,4.08,812.33,1997-10-19
6502,39398.4,0.0,381.79,0.0,18.56,3.66,799.77,1997-10-20
6503,39088.03,2.49,346.82,0.0,18.5,4.5,839.95,1997-10-21
